name	rfrac
2019.f2l	0.8
2019.wdq	0.6
2019.xcr	0.6
2019.9dp	0.6
2019.nq0	0.6
2019.zxv	0.6
2019.4jz	0.6
2019.v3o	0.6
2019.nv1	0.6
2019.5xt	0.6
2019.ai3	0.6
2019.hzg	0.6
2019.cqj	0.6
2019.kiw	0.6
2019.ivz	0.6
2019.oy5	0.6
2019.l1m	0.6
2019.aqd	0.6
2019.sjy	0.6
2019.811	0.6
2019.cpn	0.6
2019.ekj	0.6
2019.7el	0.8
2019.zlx	0.8
2019.zot	0.8
2019.h7t	0.8
2019.eht	0.8
2019.2i7	0.8
2019.64p	0.8
2019.nq5	0.8
2019.8uj	0.8
2019.z3n	0.8
2019.r9t	0.8
2019.rpd	0.8
2019.7ba	0.8
2019.if1	0.8
2019.aq6	0.8
2019.ktm	0.8
2019.uuc	0.8
2019.n08	0.8
2019.t2e	0.8
2019.t1y	0.8
2019.kde	0.8
2019.wqo	0.8
2019.mmj	0.8
2019.qjw	0.7
2019.39e	0.7
2019.fd2	0.7
2019.gb7	0.7
2019.ywv	0.7
2019.5e5	0.7
2019.dt6	0.7
2019.f53	0.7
2019.iir	0.7
2019.tcy	0.7
2019.e1y	0.7
2019.hbr	0.7
2019.g37	0.7
2019.4n0	0.7
2019.kf4	0.7
2019.f8o	0.7
2019.v8k	0.7
2019.dm9	0.7
2019.r4j	0.7
2019.4ct	0.7
2019.0on	0.8
2019.esy	0.6
2019.1ad	0.6
2019.jet	0.6
2019.25t	0.6
2019.kjp	0.6
2019.ibz	0.6
2019.qoi	0.6
2019.9h1	0.6
2019.82n	0.6
2019.3wm	0.6
2019.chh	0.6
2019.48s	0.6
2019.sbn	0.6
2019.d8e	0.6
2019.o0c	0.6
2019.92n	0.6
2019.qi3	0.6
2019.eh8	0.6
2019.d8y	0.6
2019.q2w	0.6
2019.c3k	0.8
2019.h2d	0.8
2019.m0m	0.8
2019.b95	0.8
2019.3rf	0.8
2019.m0l	0.8
2019.mcn	0.8
2019.eoj	0.8
2019.u9q	0.8
2019.3ay	0.8
2019.onb	0.8
2019.asu	0.8
2019.oib	0.8
2019.psk	0.8
2019.zwq	0.8
2019.mj7	0.8
2019.309	0.8
2019.nl1	0.8
2019.kj5	0.8
2019.03x	0.8
2019.fit	0.8
2019.nv4	0.8
2019.u8v	0.7
2019.xnr	0.7
2019.n5h	0.7
2019.ynl	0.7
2019.e4y	0.7
2019.hu3	0.7
2019.35g	0.7
2019.qmj	0.7
2019.4s8	0.7
2019.y5k	0.7
2019.517	0.7
2019.zny	0.7
2019.1xm	0.7
2019.xi2	0.7
2019.ue5	0.7
2019.hfn	0.7
2019.qoz	0.7
2019.jp9	0.7
2019.xyg	0.7
2019.p1b	0.7
2019.1k0	0.7
2019.w3c	0.8
2019.qdo	0.6
2019.k17	0.6
2019.hfs	0.6
2019.19n	0.6
2019.g0m	0.6
2019.huf	0.6
2019.jcc	0.6
2019.t1k	0.6
2019.tv8	0.6
2019.npb	0.6
2019.vdz	0.6
2019.el7	0.6
2019.i3e	0.6
2019.zl2	0.6
2019.in4	0.6
2019.oes	0.6
2019.yng	0.6
2019.197	0.6
2019.5dx	0.6
2019.rss	0.6
2019.5ae	0.8
2019.pj2	0.8
2019.8xj	0.8
2019.p4s	0.8
2019.4f8	0.8
2019.y3a	0.8
2019.ewr	0.8
2019.95s	0.8
2019.lh5	0.8
2019.c48	0.8
2019.keh	0.8
2019.n8l	0.8
2019.4q8	0.8
2019.lid	0.8
2019.wxp	0.8
2019.tyb	0.8
2019.m3f	0.8
2019.itr	0.8
2019.ohk	0.8
2019.6g7	0.8
2019.79w	0.8
2019.86t	0.8
2019.d5b	0.8
2019.hvp	0.7
2019.pe5	0.7
2019.3xy	0.7
2019.xbn	0.7
2019.c7x	0.7
2019.93a	0.7
2019.vtl	0.7
2019.49f	0.7
2019.snb	0.7
2019.2nl	0.7
2019.3oa	0.7
2019.1v1	0.7
2019.xkw	0.7
2019.qm3	0.7
2019.d53	0.7
2019.xn9	0.7
2019.dys	0.7
2019.i75	0.7
2019.qmb	0.7
2019.hgl	0.7
2019.i5a	0.7
2019.sb9	0.8
2019.51s	0.6
2019.7f8	0.6
2019.nrh	0.6
2019.f3w	0.6
2019.xa5	0.6
2019.zq1	0.6
2019.795	0.6
2019.4cs	0.6
2019.1ms	0.6
2019.n4m	0.6
2019.z6g	0.6
2019.3wx	0.6
2019.9tc	0.6
2019.obt	0.6
2019.1x6	0.6
2019.gxc	0.6
2019.ja8	0.6
2019.2gl	0.6
2019.r6y	0.6
2019.kmk	0.8
2019.t4j	0.8
2019.c21	0.8
2019.p2e	0.8
2019.keg	0.8
2019.6er	0.8
2019.8wb	0.8
2019.gwg	0.8
2019.mne	0.8
2019.wch	0.8
2019.cr5	0.8
2019.xlz	0.8
2019.1j6	0.8
2019.65k	0.8
2019.8s0	0.8
2019.esd	0.8
2019.lzg	0.8
2019.8tp	0.8
2019.c56	0.8
2019.zyj	0.8
2019.xz0	0.8
2019.8fu	0.8
2019.ztd	0.7
2019.yi1	0.7
2019.y58	0.7
2019.tsf	0.7
2019.kc8	0.7
2019.371	0.7
2019.416	0.7
2019.0sp	0.7
2019.c5l	0.7
2019.rp2	0.7
2019.ozk	0.7
2019.17e	0.7
2019.70h	0.7
2019.3qx	0.7
2019.epd	0.8
2019.64t	0.6
2019.3zn	0.6
2019.p2h	0.6
2019.35s	0.6
2019.re6	0.6
2019.mq2	0.6
2019.e9r	0.6
2019.8oz	0.6
2019.3p5	0.6
2019.9oq	0.6
2019.ppd	0.6
2019.92t	0.6
2019.sec	0.6
2019.jco	0.8
2019.61w	0.8
2019.rqk	0.8
2019.98r	0.8
2019.5ee	0.8
2019.3mi	0.8
2019.ebq	0.8
2019.78i	0.8
2019.0au	0.8
2019.odn	0.8
2019.1q2	0.8
2019.t92	0.8
2019.eo3	0.7
2019.650	0.7
2019.lwt	0.7
2019.jnb	0.7
2019.5bg	0.7
2019.szl	0.7
2019.i39	0.7
2019.hgq	0.7
2019.fkv	0.7
2019.930	0.7
2019.np3	0.7
2019.f3t	0.7
2019.sco	0.7
2019.hxc	0.7
2019.hqo	0.7
2019.t3n	0.7
2019.6pi	0.7
2019.aql	0.7
2019.kl3	0.7
2019.056	0.7
2019.6rh	0.7
2019.p93	0.7
2019.ndf	0.6
2019.tgx	0.6
2019.avn	0.6
2019.7cl	0.6
2019.f0i	0.6
2019.yzg	0.6
2019.9hc	0.6
2019.p5j	0.6
2019.wmv	0.6
2019.ymr	0.6
2019.znp	0.6
2019.z84	0.6
2019.rsp	0.6
2019.utc	0.6
2019.hx3	0.6
2019.nqz	0.6
2019.lrf	0.6
2019.ltf	0.6
2019.hnu	0.6
2019.ykw	0.6
2019.wem	0.8
2019.hyp	0.8
2019.m8a	0.8
2019.v35	0.8
2019.hk4	0.8
2019.w6f	0.8
2019.94c	0.8
2019.tag	0.8
2019.yqx	0.8
2019.tt2	0.8
2019.1cz	0.8
2019.9zs	0.8
2019.wsw	0.8
2019.ibi	0.8
2019.jca	0.8
2019.3zu	0.8
2019.ry6	0.8
2019.pe0	0.8
2019.hwz	0.8
2019.idh	0.8
2019.syh	0.8
2019.ech	0.8
2019.w33	0.7
2019.518	0.7
2019.x9e	0.7
2019.1la	0.7
2019.y8v	0.7
2019.lao	0.7
2019.ajn	0.7
2019.zqh	0.7
2019.lim	0.7
2019.2aj	0.7
2019.woi	0.7
2019.abp	0.7
2019.jqd	0.7
2019.zuv	0.7
2019.5z7	0.7
2019.fsi	0.7
2019.tkw	0.7
2019.cvk	0.7
2019.hn0	0.7
2019.a1p	0.7
2019.2yo	0.8
2019.mic	0.6
2019.tjl	0.6
2019.rm2	0.6
2019.kao	0.6
2019.e3q	0.6
2019.4dm	0.6
2019.9ck	0.6
2019.s6j	0.6
2019.wm6	0.6
2019.ue0	0.6
2019.h9x	0.6
2019.cr9	0.6
2019.6nc	0.6
2019.tk8	0.6
2019.ngj	0.6
2019.1np	0.6
2019.89a	0.6
2019.xw0	0.6
2019.xhx	0.6
2019.qvg	0.6
2019.giy	0.8
2019.hi4	0.8
2019.nlg	0.8
2019.f6t	0.8
2019.ufl	0.8
2019.bpj	0.8
2019.0oz	0.8
2019.9r3	0.8
2019.ctf	0.8
2019.b7p	0.8
2019.6ek	0.8
2019.fdj	0.8
2019.npi	0.8
2019.tst	0.8
2019.vb6	0.8
2019.0d2	0.8
2019.du6	0.8
2019.ywq	0.8
2019.gdt	0.8
2019.vu7	0.8
2019.rm9	0.7
2019.otv	0.7
2019.znt	0.7
2019.5bw	0.7
2019.p6g	0.7
2019.i45	0.7
2019.fhg	0.7
2019.1ix	0.7
2019.kxi	0.7
2019.1tb	0.7
2019.228	0.7
2019.x9a	0.7
2019.k21	0.7
2019.gvn	0.7
2019.xk1	0.7
2019.xpk	0.7
2019.y2v	0.7
2019.ea2	0.7
2019.8ma	0.7
2019.bwd	0.7
2019.chm	0.7
2019.i3y	0.6
2019.jj9	0.6
2019.hlp	0.6
2019.mzh	0.6
2019.cdw	0.6
2019.kyv	0.6
2019.lzx	0.6
2019.lt8	0.6
2019.zco	0.6
2019.4y3	0.6
2019.bi3	0.6
2019.cs9	0.6
2019.hs4	0.6
2019.p0k	0.6
2019.fco	0.6
2019.p5w	0.6
2019.49v	0.6
2019.5lb	0.6
2019.3md	0.6
2019.sa4	0.6
2019.t4u	0.8
2019.cau	0.8
2019.fkr	0.8
2019.8ta	0.8
2019.ghb	0.8
2019.mn3	0.8
2019.un2	0.8
2019.2xf	0.8
2019.bba	0.8
2019.knn	0.8
2019.xa2	0.8
2019.qle	0.8
2019.omw	0.8
2019.0uo	0.8
2019.9gx	0.8
2019.gb5	0.8
2019.ien	0.8
2019.iwq	0.8
2019.qja	0.8
2019.uah	0.8
2019.elz	0.8
2019.l7k	0.7
2019.j5h	0.7
2019.554	0.7
2019.8cq	0.7
2019.xpr	0.7
2019.l9k	0.7
2019.lr7	0.7
2019.dv3	0.7
2019.xj8	0.7
2019.5rw	0.7
2019.5wq	0.7
2019.fy7	0.7
2019.rvy	0.7
2019.gcx	0.7
2019.xa9	0.7
2019.b5t	0.7
2019.jfa	0.7
2019.qni	0.7
2019.q6u	0.7
2019.2cf	0.7
2019.j2a	0.7
2019.kyj	0.6
2019.x0k	0.6
2019.abj	0.6
2019.fpq	0.6
2019.s4x	0.6
2019.mu3	0.6
2019.9ry	0.6
2019.zzv	0.6
2019.gzd	0.6
2019.yis	0.6
2019.p9m	0.6
2019.w6u	0.6
2019.adr	0.6
2019.aao	0.6
2019.8d8	0.6
2019.2a1	0.6
2019.6tq	0.6
2019.pwk	0.6
2019.biu	0.6
2019.1rk	0.6
2019.zij	0.8
2019.729	0.8
2019.e8b	0.8
2019.gm6	0.8
2019.2pr	0.8
2019.whg	0.8
2019.9re	0.8
2019.ybp	0.8
2019.qzx	0.8
2019.fsu	0.8
2019.ket	0.8
2019.hht	0.8
2019.p42	0.8
2019.zgc	0.8
2019.48c	0.8
2019.z4v	0.8
2019.p11	0.8
2019.8zd	0.8
2019.4wd	0.8
2019.jto	0.8
2019.lvz	0.8
2019.img	0.7
2019.npk	0.7
2019.kjx	0.7
2019.c43	0.7
2019.2vu	0.7
2019.5x5	0.7
2019.qtu	0.7
2019.76f	0.7
2019.p83	0.7
2019.663	0.7
2019.ezp	0.7
2019.k7u	0.7
2019.xht	0.7
2019.lyv	0.7
2019.7yy	0.7
2019.gms	0.7
2019.50k	0.7
2019.xxp	0.7
2019.gc8	0.7
2019.jb3	0.7
2019.835	0.7
2019.nkm	0.8
2019.gat	0.6
2019.05i	0.6
2019.vg9	0.6
2019.g80	0.6
2019.pao	0.6
2019.t5f	0.6
2019.fee	0.6
2019.ig0	0.6
2019.qag	0.6
2019.g41	0.6
2019.gfr	0.6
2019.ufs	0.6
2019.kk2	0.6
2019.44v	0.6
2019.9gt	0.6
2019.n82	0.6
2019.60w	0.6
2019.dg4	0.6
2019.4co	0.6
2019.oma	0.6
2019.x8d	0.6
2019.hdp	0.8
2019.rsv	0.8
2019.14r	0.8
2019.7hc	0.8
2019.4ls	0.8
2019.2eu	0.8
2019.zi0	0.8
2019.t6c	0.8
2019.09d	0.8
2019.cso	0.8
2019.gfb	0.8
2019.bvn	0.8
2019.bid	0.8
2019.i5h	0.8
2019.h11	0.8
2019.7z6	0.8
2019.gvs	0.8
2019.wr3	0.8
2019.ow6	0.8
2019.pcy	0.8
2019.cye	0.8
2019.jp0	0.7
2019.r1b	0.7
2019.bq8	0.7
2019.43s	0.7
2019.gqd	0.7
2019.r2g	0.7
2019.ugb	0.7
2019.ff7	0.7
2019.52j	0.7
2019.05c	0.7
2019.btk	0.7
2019.ly2	0.7
2019.edb	0.7
2019.glw	0.7
2019.612	0.7
2019.b9d	0.7
2019.2dx	0.7
2019.7k5	0.7
2019.5vy	0.7
2019.s6k	0.8
2019.nvd	0.6
2019.99y	0.6
2019.90n	0.6
2019.75l	0.6
2019.il6	0.6
2019.mmz	0.6
2019.9n5	0.6
2019.ka3	0.6
2019.fya	0.6
2019.8qc	0.6
2019.kym	0.6
2019.fxb	0.6
2019.43p	0.6
2019.w5o	0.6
2019.rr2	0.6
2019.9v0	0.6
2019.ev1	0.8
2019.rg9	0.8
2019.5mk	0.8
2019.cs5	0.8
2019.r3v	0.8
2019.2y6	0.8
2019.fpv	0.8
2019.16f	0.8
2019.h99	0.8
2019.ue2	0.8
2019.olx	0.8
2019.e5g	0.8
2019.bad	0.8
2019.yjv	0.8
2019.i0a	0.8
2019.eze	0.8
2019.kth	0.8
2019.x35	0.8
2019.vwc	0.8
2019.ey9	0.7
2019.thb	0.7
2019.m4d	0.7
2019.srn	0.7
2019.ppx	0.7
2019.s2b	0.7
2019.l8m	0.7
2019.hps	0.7
2019.tze	0.7
2019.46d	0.7
2019.747	0.7
2019.6qz	0.7
2019.uy6	0.7
2019.dr9	0.7
2019.hkb	0.7
2019.0g2	0.7
2019.zvr	0.7
2019.8wu	0.7
2019.tko	0.7
2019.pgi	0.8
2019.57y	0.6
2019.6x8	0.6
2019.e4g	0.6
2019.ozh	0.6
2019.1jk	0.6
2019.8q4	0.6
2019.l3o	0.6
2019.vw9	0.6
2019.kjy	0.6
2019.6qy	0.6
2019.p6a	0.6
2019.dit	0.6
2019.wpj	0.6
2019.u05	0.6
2019.sux	0.6
2019.rj0	0.6
2019.qft	0.6
2019.0p2	0.6
2019.8xe	0.8
2019.wq7	0.8
2019.ce6	0.8
2019.9v2	0.8
2019.frl	0.8
2019.flv	0.8
2019.j8n	0.8
2019.75d	0.8
2019.ywb	0.8
2019.jr5	0.8
2019.9mv	0.8
2019.gxl	0.8
2019.zhc	0.8
2019.px9	0.8
2019.re8	0.8
2019.x3c	0.8
2019.pad	0.8
2019.25d	0.8
2019.m01	0.8
2019.c7j	0.8
2019.n5p	0.7
2019.qp5	0.7
2019.efb	0.7
2019.15x	0.7
2019.iac	0.7
2019.v16	0.7
2019.xn8	0.7
2019.oic	0.7
2019.5v3	0.7
2019.gvq	0.7
2019.tei	0.7
2019.rqt	0.7
2019.39u	0.7
2019.1zr	0.7
2019.o80	0.7
2019.qhx	0.7
2019.ou1	0.7
2019.03n	0.7
2019.vyl	0.7
2019.8pq	0.7
2019.t4a	0.8
2019.it9	0.6
2019.q5y	0.6
2019.5fm	0.6
2019.ueh	0.6
2019.shw	0.6
2019.hlr	0.6
2019.bq0	0.6
2019.og2	0.6
2019.8rt	0.6
2019.8d7	0.6
2019.5tg	0.6
2019.lmq	0.6
2019.c1l	0.6
2019.r9l	0.6
2019.1l5	0.6
2019.qm0	0.6
2019.xd4	0.6
2019.e66	0.6
2019.1vo	0.6
2019.0u8	0.8
2019.j3a	0.8
2019.4ta	0.8
2019.jwc	0.8
2019.q78	0.8
2019.z5f	0.8
2019.nx6	0.8
2019.tjz	0.8
2019.384	0.8
2019.g0w	0.8
2019.1i4	0.8
2019.7j0	0.8
2019.hwk	0.8
2019.xvq	0.8
2019.inv	0.8
2019.t8v	0.8
2019.jq3	0.8
2019.xwh	0.8
2019.njc	0.8
2019.73f	0.8
2019.jq5	0.7
2019.1t1	0.7
2019.ll2	0.7
2019.sji	0.7
2019.hyc	0.7
2019.r4b	0.7
2019.vbc	0.7
2019.gqg	0.7
2019.0i1	0.7
2019.sog	0.7
2019.td8	0.7
2019.jid	0.7
2019.43h	0.7
2019.tx9	0.7
2019.30i	0.7
2019.08g	0.7
2019.p2r	0.7
2019.a5g	0.7
2019.ref	0.7
2019.8n2	0.7
2019.r8c	0.7
2019.qd3	0.7
2019.irp	0.7
2019.qpn	0.7
2019.rwc	0.7
2019.d4z	0.7
2019.74r	0.7
2019.oek	0.7
2019.fnc	0.7
2019.kdv	0.7
2019.q3m	0.7
2019.d0s	0.7
2019.mi9	0.8
2019.iaq	0.8
2019.7z7	0.8
2019.th5	0.8
2019.oms	0.8
2019.ovt	0.8
2019.lbp	0.8
2019.59y	0.8
2019.6dl	0.8
2019.23d	0.8
2019.xiq	0.8
2019.fa5	0.8
2019.x0o	0.8
2019.pon	0.8
2019.cbs	0.8
2019.8aw	0.8
2019.2r8	0.8
2019.1vs	0.8
2019.c4n	0.8
2019.qpu	0.8
2019.30b	0.8
2019.sig	0.7
2019.erl	0.7
2019.k40	0.7
2019.wk9	0.7
2019.brq	0.7
2019.gfc	0.7
2019.bm1	0.7
2019.ino	0.7
2019.9p7	0.7
2019.2th	0.7
2019.6kx	0.7
2019.pzz	0.7
2019.4un	0.7
2019.jwn	0.7
2019.z1n	0.7
2019.ygy	0.7
2019.drz	0.7
2019.v0s	0.7
2019.fo1	0.8
2019.abz	0.7
2019.63g	0.7
2019.iwx	0.7
2019.04p	0.7
2019.377	0.7
2019.cu8	0.7
2019.2yt	0.7
2019.o7i	0.7
2019.aiy	0.7
2019.hmy	0.7
2019.vq3	0.7
2019.vfk	0.7
2019.nq4	0.7
2019.tj3	0.7
2019.oas	0.7
2019.wym	0.7
2019.7lx	0.7
2019.8sc	0.7
2019.1i5	0.7
2019.h1q	0.7
2019.hfq	0.7
2019.rw5	0.8
2019.mc8	0.8
2019.8yb	0.8
2019.5bh	0.8
2019.656	0.8
2019.ied	0.8
2019.gto	0.8
2019.bu3	0.8
2019.a9z	0.8
2019.11p	0.8
2019.y02	0.8
2019.xd1	0.8
2019.zrb	0.8
2019.b8g	0.8
2019.lha	0.8
2019.xjy	0.8
2019.nc2	0.8
2019.qer	0.7
2019.9zo	0.7
2019.yum	0.7
2019.hq6	0.7
2019.hbq	0.7
2019.avw	0.7
2019.0vl	0.7
2019.njw	0.7
2019.9qk	0.7
2019.lxu	0.7
2019.ovd	0.7
2019.c3p	0.7
2019.q0h	0.7
2019.sj6	0.7
2019.zvx	0.7
2019.cjl	0.7
2019.xe6	0.7
2019.b77	0.7
2019.rpl	0.7
2019.kuc	0.7
2019.7mw	0.7
2019.0zt	0.8
2019.tp7	0.7
2019.kay	0.7
2019.m08	0.7
2019.9wn	0.7
2019.5s3	0.7
2019.l69	0.7
2019.zq4	0.7
2019.37b	0.7
2019.tct	0.7
2019.6v8	0.7
2019.klw	0.7
2019.nh4	0.7
2019.5nc	0.7
2019.0xb	0.7
2019.ovl	0.7
2019.xcf	0.7
2019.55u	0.7
2019.w6w	0.7
2019.vd1	0.7
2019.k7f	0.7
2019.kr4	0.8
2019.mln	0.8
2019.ten	0.8
2019.t1t	0.8
2019.w5u	0.8
2019.w76	0.8
2019.src	0.8
2019.ftv	0.8
2019.557	0.8
2019.ysm	0.8
2019.jv6	0.8
2019.jl8	0.8
2019.8bu	0.8
2019.cvy	0.8
2019.9dn	0.8
2019.olj	0.8
2019.vsc	0.8
2019.0v4	0.8
2019.uuh	0.8
2019.ir5	0.8
2019.rbs	0.8
2019.ze6	0.8
2019.i8i	0.8
2019.283	0.7
2019.0vt	0.7
2019.h6b	0.7
2019.ke7	0.7
2019.jtg	0.7
2019.rup	0.7
2019.ci0	0.7
2019.ssm	0.7
2019.2rx	0.7
2019.w59	0.7
2019.wf4	0.7
2019.cdm	0.7
2019.788	0.7
2019.ez5	0.7
2019.tig	0.7
2019.52a	0.7
2019.j8u	0.7
2019.gaa	0.7
2019.jde	0.7
2019.ff2	0.7
2019.o5p	0.7
2019.rpq	0.8
2019.oga	0.7
2019.4uv	0.7
2019.eo2	0.7
2019.m99	0.7
2019.xmk	0.7
2019.45e	0.7
2019.wpi	0.7
2019.zwl	0.7
2019.ws7	0.7
2019.iw4	0.7
2019.y0o	0.7
2019.uk7	0.7
2019.b8t	0.7
2019.33v	0.7
2019.6it	0.7
2019.ztg	0.7
2019.szs	0.7
2019.0wp	0.7
2019.nbn	0.7
2019.mb0	0.7
2019.50l	0.7
2019.lgj	0.7
2019.zw0	0.8
2019.20m	0.8
2019.3hz	0.8
2019.ve2	0.8
2019.q1y	0.8
2019.44r	0.8
2019.io7	0.8
2019.gkz	0.8
2019.yzo	0.8
2019.bb0	0.8
2019.gde	0.8
2019.ose	0.8
2019.p19	0.8
2019.bzj	0.8
2019.f3s	0.8
2019.6t7	0.8
2019.08s	0.8
2019.u0s	0.8
2019.pwf	0.8
2019.9mw	0.8
2019.sgs	0.8
2019.nh6	0.8
2019.roc	0.8
2019.54g	0.7
2019.oi1	0.7
2019.724	0.7
2019.suh	0.7
2019.t7g	0.7
2019.x7b	0.7
2019.oa4	0.7
2019.84b	0.7
2019.bwu	0.7
2019.jw1	0.7
2019.i27	0.7
2019.uxr	0.7
2019.vep	0.7
2019.8gb	0.7
2019.syc	0.7
2019.xnm	0.7
2019.nv8	0.7
2019.lrp	0.7
2019.6pg	0.8
2019.owq	0.7
2019.7ve	0.7
2019.06f	0.7
2019.e4t	0.7
2019.myu	0.7
2019.96b	0.7
2019.0u2	0.7
2019.4sb	0.7
2019.f8f	0.7
2019.o9b	0.7
2019.p5p	0.7
2019.1o6	0.7
2019.3kg	0.7
2019.pnv	0.7
2019.8nz	0.7
2019.xbc	0.7
2019.6jq	0.7
2019.j6w	0.7
2019.xvi	0.7
2019.gov	0.8
2019.ctk	0.8
2019.nwo	0.8
2019.kyl	0.8
2019.ccq	0.8
2019.u68	0.8
2019.w07	0.8
2019.m4y	0.8
2019.b9l	0.8
2019.8l8	0.8
2019.1pd	0.8
2019.229	0.8
2019.wq0	0.8
2019.9e6	0.8
2019.lsb	0.8
2019.5qg	0.8
2019.w1i	0.8
2019.4f0	0.8
2019.f3r	0.8
2019.i1t	0.8
2019.m1c	0.8
2019.q5l	0.8
2019.u21	0.7
2019.q4g	0.7
2019.oix	0.7
2019.id9	0.7
2019.23x	0.7
2019.md3	0.7
2019.via	0.7
2019.y0g	0.7
2019.b5h	0.7
2019.mzd	0.7
2019.cub	0.7
2019.7gu	0.7
2019.d7s	0.7
2019.2bz	0.7
2019.pqx	0.7
2019.asw	0.7
2019.exo	0.7
2019.7vv	0.7
2019.4wl	0.7
2019.trn	0.7
2019.25e	0.7
2019.ccz	0.8
2019.2tf	0.7
2019.28h	0.7
2019.k57	0.7
2019.uyg	0.7
2019.q1l	0.7
2019.b4e	0.7
2019.hco	0.7
2019.moy	0.7
2019.m9j	0.7
2019.csr	0.7
2019.r6s	0.7
2019.zt5	0.7
2019.o4y	0.7
2019.wr1	0.7
2019.jge	0.7
2019.rje	0.7
2019.zzf	0.7
2019.jom	0.7
2019.xlu	0.7
2019.nam	0.7
2019.wqh	0.7
2019.tvn	0.8
2019.r4g	0.8
2019.bwv	0.8
2019.411	0.8
2019.qvy	0.8
2019.lwi	0.8
2019.b81	0.8
2019.ilt	0.8
2019.v5r	0.8
2019.jub	0.8
2019.51d	0.8
2019.j7p	0.8
2019.04s	0.8
2019.m7v	0.8
2019.hnj	0.8
2019.bq3	0.8
2019.zdh	0.8
2019.7dt	0.8
2019.t6u	0.8
2019.l04	0.8
2019.w3g	0.7
2019.e58	0.7
2019.cpl	0.7
2019.qwv	0.7
2019.29c	0.7
2019.szo	0.7
2019.ulp	0.7
2019.iww	0.7
2019.mtk	0.7
2019.b3e	0.7
2019.y1g	0.7
2019.bjv	0.7
2019.3ct	0.7
2019.ky6	0.7
2019.a9n	0.7
2019.ig1	0.7
2019.oxe	0.7
2019.me7	0.7
2019.eby	0.7
2019.ejo	0.7
2019.eds	0.7
2019.quh	0.7
2019.5sc	0.8
2019.jt0	0.7
2019.uoj	0.7
2019.gfi	0.7
2019.nbk	0.7
2019.76x	0.7
2019.lm3	0.7
2019.r3e	0.7
2019.ekm	0.7
2019.afy	0.7
2019.1i1	0.7
2019.nt6	0.7
2019.1rd	0.7
2019.0la	0.7
2019.vhl	0.7
2019.hjf	0.7
2019.5vi	0.7
2019.ud7	0.7
2019.gds	0.7
2019.ezs	0.7
2019.t48	0.7
2019.vpv	0.8
2019.p13	0.8
2019.4fv	0.8
2019.lu1	0.8
2019.ua9	0.8
2019.yfv	0.8
2019.2c8	0.8
2019.xk0	0.8
2019.obr	0.8
2019.8z8	0.8
2019.juv	0.8
2019.dcy	0.8
2019.7vt	0.8
2019.1is	0.8
2019.yci	0.8
2019.kw7	0.8
2019.amd	0.8
2019.vqy	0.8
2019.1dp	0.8
2019.3mw	0.8
2019.5pt	0.8
2019.7kt	0.8
2019.gdp	0.8
2019.y3i	0.7
2019.b4h	0.7
2019.2lz	0.7
2019.gcp	0.7
2019.2sy	0.7
2019.b8w	0.7
2019.ao2	0.7
2019.lv6	0.7
2019.srl	0.7
2019.qm6	0.7
2019.poe	0.7
2019.ecq	0.7
2019.4yc	0.7
2019.brb	0.7
2019.f5p	0.7
2019.glx	0.7
2019.4xk	0.7
2019.ugs	0.7
2019.dyd	0.7
2019.fm5	0.7
2019.yup	0.8
2019.nic	0.7
2019.psr	0.7
2019.3gd	0.7
2019.ml2	0.7
2019.tve	0.7
2019.3ph	0.7
2019.dhk	0.7
2019.x1u	0.7
2019.oml	0.7
2019.po6	0.7
2019.w3k	0.7
2019.icr	0.7
2019.muc	0.7
2019.hx7	0.7
2019.vb9	0.7
2019.m3s	0.7
2019.1dn	0.7
2019.ejg	0.7
2019.pof	0.7
2019.awt	0.7
2019.u6h	0.7
2019.mpc	0.7
2019.8cv	0.8
2019.afz	0.8
2019.fjk	0.8
2019.jjg	0.8
2019.oe0	0.8
2019.7s7	0.8
2019.gav	0.8
2019.hcx	0.8
2019.91e	0.8
2019.t8f	0.8
2019.nqh	0.8
2019.60x	0.8
2019.bt9	0.8
2019.h38	0.8
2019.qmc	0.8
2019.ttv	0.8
2019.yy6	0.8
2019.txy	0.8
2019.9zr	0.8
2019.l7b	0.8
2019.2ue	0.8
2019.hpv	0.8
2019.ty9	0.8
2019.wl0	0.7
2019.64j	0.7
2019.scx	0.7
2019.woy	0.7
2019.d7a	0.7
2019.03g	0.7
2019.3i6	0.7
2019.7fp	0.7
2019.y5i	0.7
2019.yar	0.7
2019.1m4	0.7
2019.i13	0.7
2019.gwm	0.7
2019.3d0	0.7
2019.9hu	0.7
2019.tqy	0.7
2019.50f	0.7
2019.36b	0.7
2019.6l4	0.8
2019.nl7	0.7
2019.wah	0.7
2019.aal	0.7
2019.613	0.7
2019.a1o	0.7
2019.ns4	0.7
2019.u7f	0.7
2019.zey	0.7
2019.ox7	0.7
2019.pp9	0.7
2019.3ps	0.7
2019.c6c	0.7
2019.oa8	0.7
2019.yjg	0.7
2019.z50	0.7
2019.fzk	0.7
2019.qps	0.7
2019.h06	0.7
2019.x3v	0.7
2019.8u3	0.7
2019.gnu	0.7
2019.0o2	0.8
2019.d0v	0.8
2019.awf	0.8
2019.mco	0.8
2019.una	0.8
2019.tju	0.8
2019.l2s	0.8
2019.a7g	0.8
2019.iyl	0.8
2019.mj8	0.8
2019.rpw	0.8
2019.459	0.8
2019.iug	0.8
2019.4zj	0.8
