	Rn	Rp	Rtotal	Tc_average	Tc_cooling	Tc_warming	bias_freq	physical_name
0135.2.1.2526	1.4360909372767783	0.3373092983448444	1.7734002356216227	0.439284684915131	0.4306258734825015	0.44794349634776054	2526397.709734738	207.150.x
0135.2.1.2562	1.5983165630208904	0.44872734515400353	2.047043908174894	0.4403596590486582	0.4316498199288539	0.44906949816846253	2562103.276140988	236.150.x
0135.2.1.2614	1.407669255029221	0.33163237980483684	1.7393016348340578	0.44017382723325016	0.43139825080031535	0.448949403666185	2613677.983172238	236.150.y
0135.2.1.2814	1.2666931312379826	0.35542444853157823	1.6221175797695608	0.437902623942738	0.42912414933382576	0.4466810985516502	2814025.883562863	235.150.y
0135.2.1.2926	1.2087048804344427	0.32407621900395445	1.5327810994383972	0.43899831287509244	0.43022192111387386	0.447774704636311	2926101.6892269254	250.150.x
0135.2.1.2988	1.2133525603948812	0.33182162928724723	1.5451741896821283	0.43698255435166666	0.42816539154716793	0.44579971715616534	2987213.139422238	250.150.y
0135.2.1.3046	1.3922795960235272	0.439285884001008	1.8315654800245353	0.43822509872286536	0.4295390633899956	0.4469111340557351	3046798.7107113004	222.150.y
0135.2.1.3084	1.55877774044987	0.4635869433816481	2.022364683831518	0.4399007350320077	0.43118874126458095	0.4486127287994345	3083877.5681331754	222.150.x
0135.2.1.3148	1.1143333740948589	0.28715205866813565	1.4014854327629946	0.44043797807451246	0.43171168229571677	0.44916427385330815	3148651.127703488	249.150.x
0135.2.1.3180	1.6481789806039935	0.44973779383609647	2.09791677444009	0.4397134616218089	0.4309999071892534	0.4484270160543644	3180694.584734738	249.150.y
0135.2.1.3486	1.0032621381360998	0.25121377330763506	1.254475911443735	0.43891213264837475	0.43013247151692013	0.4476917937798294	3485412.602312863	260.150.y
0135.2.1.3532	1.1730450815479205	0.2679326655373685	1.440977747085289	0.43928798246904766	0.4306344706708547	0.4479414942672406	3532028.2028988004	260.150.x
0135.2.1.3664	1.0430852799509855	0.2201537833628416	1.263239063313827	0.4421554157312293	0.4334468711923023	0.45086396027015635	3663558.9646175504	250.220.y
0135.2.1.3728	1.0095164702498372	0.2049181833649878	1.214434653614825	0.44348686933147274	0.43474548711657235	0.4522282515463731	3728485.112078488	250.220.x
0135.2.1.3928	1.1694427644968741	0.14827625879767775	1.317719023294552	0.4414216774914741	0.4327103018289087	0.45013305315403956	3927764.897234738	249.220.y
0135.2.1.3994	1.2405451881598877	1.2289826851134733	2.469527873273361	0.47437190912484045	0.4793355368111989	0.469408281438482	3994827.2751644254	249.220.x
0135.2.1.4062	1.1877578041294787	0.40271129093849084	1.5904690950679696	0.4438484427049446	0.43518988594672453	0.45250699946316475	4062118.5349300504	260.220.x
0135.2.1.4130	1.1173830654665449	0.26493216598432306	1.382315231450868	0.4430734213097297	0.4344158596326461	0.4517309829868133	4129257.2068050504	260.220.y
0135.2.1.4200	1.1606084411031061	0.4326796488100446	1.5932880899131507	0.441025114699542	0.4322696813602853	0.4497805480387986	4199600.224383175	207.220.y
0135.2.1.4648	1.4833207805115203	0.23626027006877615	1.7195810505802964	0.4402817818128877	0.431496174309963	0.4490673893158124	4647521.977312863	222.220.x
0135.2.1.4728	1.4952613160700923	0.1437999474596177	1.63906126352971	0.4409486412478835	0.4322696813602853	0.4496276011354817	4728088.383562863	222.220.y
0135.2.1.4890	0.2727937039860998	0.7207403071432333	0.9935340111293331	0.5108786973608678	0.5207034374693364	0.5010539572523991	4890365.60524255	261.220.x
0135.2.2.1690	1.2233354878716742	0.33159935965921944	1.5549348475308937	0.43416164576529637	0.4254218178295197	0.442901473701073	1690139.7751644254	174.90.y
0135.2.2.1712	1.425484593462346	0.36127930612528614	1.786763899587632	0.4359825948794034	0.42725469294864205	0.44471049681016467	1712341.3132503629	174.90.x
0135.2.2.1744	1.3468247817580845	0.3494984704829857	1.6963232522410703	0.43646600214324766	0.4278260023909475	0.44510600189554783	1744842.5339534879	192.90.y
0135.2.2.1806	1.3690784556708706	0.3160433194050154	1.685121775075886	0.43774328862674483	0.4289123051891153	0.44657427206437433	1805572.5144222379	210.90.y
0135.2.2.1840	1.2913525564007011	0.3233291194680384	1.6146816758687395	0.4359531643901281	0.4271611954167985	0.4447451333634578	1839218.1443050504	238.90.x
0135.2.2.1852	1.5275152691103087	0.3846949685566185	1.9122102376669272	0.4391319845693461	0.43038640577825404	0.44787756336043816	1851654.0573909879	210.90.x
0135.2.2.1898	1.5508768143736815	0.43404435277900477	1.9849211671526863	0.43731405498488807	0.42852344639048096	0.44610466357929524	1897125.2487972379	238.90.y
0135.2.2.1936	1.2844278104337084	0.3285948281154107	1.613022638549119	0.4378746772681151	0.4290592686797794	0.44669008585645076	1936645.5124691129	225.90.y
0135.2.2.1956	1.837201273136664	0.4552612270073129	2.292462500143977	0.4384508227668119	0.4296748309155731	0.44722681461805064	1956863.4079769254	225.90.x
0135.2.2.1994	1.3632277855895691	0.3505464813499249	1.713774266939494	0.43771537100186864	0.42890640701102	0.4465243349927172	1994094.8532894254	237.90.x
0135.2.2.2018	1.6166170128090709	0.37772143753839843	1.9943384503474693	0.43579752184296605	0.4270165306279381	0.444578513057994	2017517.0945003629	237.90.y
0135.2.2.2066	1.4313086414354377	0.37459935408477174	1.8059079955202095	0.43670194419444774	0.4279719989202704	0.44543188946862516	2066192.6316097379	208.90.y
0135.2.2.2100	1.5123776804185238	0.3970414969616731	1.909419177380197	0.43737707534891856	0.42859307164057725	0.44616107905725993	2099990.8493831754	208.90.x
0135.2.2.2142	1.5518231292292262	0.5017436514847944	2.0535667807140205	0.41588924518740344	0.40807252685720385	0.423705963517603	2141723.637469113	209.90.x
0135.2.2.2174	1.6876343029126049	0.4494487496085665	2.1370830525211715	0.43758943216953705	0.42887481143670314	0.446304052902371	2173843.3884456754	209.90.y
0135.2.2.2200	1.6553589668354682	0.46801573592361334	2.1233747027590817	0.43682743491200016	0.4281195619167484	0.445535307907252	2200927.739031613	224.90.y
0135.2.2.2260	1.6102019526219156	0.5382047281617283	2.1484066807836437	0.4380904919044827	0.42931182511019966	0.44686915869876564	2259292.6071956754	223.90.y
0135.2.2.2308	1.634128360881836	0.4593446920798331	2.093473052961669	0.43643191413481647	0.4277065580699855	0.44515727019964746	2308044.438250363	223.90.x
0135.2.2.2352	1.6644073757102182	0.4628760499439388	2.127283425654157	0.4354576060607953	0.42669993168947923	0.4442152804321114	2352294.926531613	191.90.y
0135.2.2.2396	1.7733147296962666	0.48146685548984214	2.254781585186109	0.43649910696657573	0.42782846053670553	0.44516975339644593	2396850.590594113	191.90.x
0135.2.2.2442	0.00047855734290780383	1.109473608045238	1.109952165388146	0.5204567232292874	0.5207034374693364	0.5202100089892383	2441558.842547238	lc_resistor
0135.2.2.2484	1.6038245605321526	0.4629031235589385	2.066727684091091	0.4408433992146057	0.4321088873765646	0.4495779110526468	2484283.451922238	225.150.y
0135.2.2.2536	1.5386444587146721	0.3905176075542234	1.9291620662688955	0.44082544933454115	0.43207128310810106	0.4495796155609812	2535781.8650081754	225.150.x
0135.2.2.2570	1.7760410683698686	0.5023867921033814	2.27842786047325	0.4392821036066737	0.4306234164144058	0.44794079079894156	2570190.434344113	192.150.x
0135.2.2.2620	1.447596801449771	0.41667861767815007	1.8642754191279212	0.4391104382121901	0.43039149497824347	0.44782938144613677	2620086.674578488	192.150.y
0135.2.2.2656	1.5786238025719403	0.5337189648501194	2.1123427674220596	0.42534263622444013	0.4168175856156111	0.4338676868332691	2655639.653094113	224.150.y
0135.2.2.2684	1.8220186329241241	0.5308801425017967	2.352898775425921	0.44027128380790703	0.4314732385399509	0.4490693290758631	2684631.352312863	224.150.x
0135.2.2.2746	1.490641379363625	0.41559553647624614	1.906236915839871	0.43972984797888226	0.4309999071892534	0.44845978876851106	2745971.684344113	208.150.x
0135.2.2.2802	1.4079918818606425	0.4139299272306099	1.8219218090912523	0.43873074765407527	0.4300225957124629	0.44743889959568767	2801513.676531613	208.150.y
0135.2.2.2818	1.5759700517616186	0.4383480055070244	2.014318057268643	0.43839365698882715	0.42961953583124135	0.44716777814641295	2818908.696062863	191.150.y
0135.2.2.2886	1.7352548120412725	0.4943438513561211	2.2295986633973937	0.43777171583468205	0.42898704898843576	0.44655638268092834	2886199.955828488	191.150.x
0135.2.2.2938	1.4754084503653575	0.3541104230454204	1.829518873410778	0.4401609497470502	0.43138498196284125	0.44893691753125914	2938156.1325863004	210.150.x
0135.2.2.2998	1.4732108490423048	0.36975661532670073	1.8429674643690055	0.4403794516310846	0.43167317561415075	0.44908572764801846	2997970.5857113004	210.150.y
0135.2.2.3050	1.7630618046440247	0.49390801168840726	2.256969816332432	0.4394481066221292	0.4307531844647248	0.44814302877953355	3050994.877703488	209.150.y
0135.2.2.3156	1.32278077584455	0.3632581218745492	1.6860388977190992	0.43880466851867284	0.4300823533016356	0.4475269837357101	3156280.522234738	174.150.x
0135.2.2.3190	1.8908786761137653	0.49167258697202604	2.3825512630857912	0.439395279142899	0.43077971694546946	0.4480108413403285	3189849.858172238	174.150.y
0135.2.2.3254	1.4301870513828776	0.3543404680742427	1.7845275194571202	0.4392076923744139	0.4304739107526885	0.4479414739961393	3253707.8903988004	238.150.y
0135.2.2.3312	1.5971158914975896	0.40156061285335415	1.9986765043509438	0.4418457200937378	0.4331299960613251	0.45056144412615046	3312072.758562863	238.150.x
0135.2.2.3358	1.4150759962244226	0.33775312525778745	1.75282912148221	0.44033211939783357	0.43159476446329137	0.4490694743323757	3357086.186297238	223.150.x
0135.2.2.3422	1.7536532791075616	0.42057377865838297	2.1742270577659446	0.4379470212928246	0.4292034458109602	0.44669059677468903	3422393.803484738	223.150.y
0135.2.2.3482	1.3690105629374307	0.2912451449804458	1.6602557079178766	0.4398115907227541	0.4310572773971278	0.4485659040483804	3481445.317156613	237.150.y
0135.2.2.3534	1.3904382414138066	0.2976653710214201	1.6881036124352267	0.44083785467567227	0.43210003954028764	0.44957566981105684	3534011.8454769254	237.150.x
0135.2.2.3670	1.3693108214689287	0.25075350032547866	1.6200643217944073	0.4429318962302401	0.4342541314194932	0.45160966104098693	3669815.0681331754	210.220.y
0135.2.2.3736	1.373732695390736	0.2503244807834627	1.6240571761741989	0.4418953058307339	0.4331763932087777	0.45061421845269006	3736495.9763363004	210.220.x
0135.2.2.3796	1.350754647993755	0.2681600822292103	1.6189147302229654	0.44076112569786197	0.43206686058744026	0.44945539080828373	3795471.196062863	192.220.x
0135.2.2.3854	1.4169419865168438	0.27692408409838615	1.69386607061523	0.4400215181151489	0.4313658122439623	0.44867722398633547	3853683.4763363004	192.220.y
0135.2.2.3930	1.415083405962287	0.23547783334127087	1.6505612393035578	0.4383137980557217	0.4295937285415974	0.44703386756984603	3929672.2458675504	174.220.y
0135.2.2.3996	1.4220215364229867	0.2004105840644587	1.6224321204874455	0.44018884265958835	0.43149944997899087	0.4488782353401859	3996276.860125363	174.220.x
0135.2.2.4058	1.280603319915928	0.18089000035359873	1.4614933202695266	0.4424093550000474	0.43379586352830657	0.4510228464717882	4058685.307390988	237.220.x
0135.2.2.4126	1.349724583625572	0.18044862756469804	1.53017321119027	0.4418472252615133	0.4331299960613251	0.4505644544617015	4126815.8005550504	237.220.y
0135.2.2.4202	1.1871054533650465	0.13766074068378711	1.3247661940488336	0.4434483139927208	0.43473966152606874	0.45215696645937276	4202728.276140988	225.220.y
0135.2.2.4264	2.113155298488329	0.28651899621357624	2.399674294701905	0.44242876304635714	0.4337978289297233	0.45105969716299094	4264755.25368005	225.220.x
0135.2.2.4348	1.3119331785364239	0.18725033361643448	1.4991835121528583	0.4387423191165094	0.43004507232346256	0.4474395659095563	4347839.360125363	208.220.x
0135.2.2.4424	1.2733868960898957	0.18040319556530074	1.4537900916551965	0.44171334402153867	0.4330596824348992	0.45036700560817816	4424285.893328488	208.220.y
0135.2.2.4494	1.8959050023591764	0.16095421596637394	2.0568592183255503	0.44324942133280015	0.43456669466482367	0.45193214800077663	4494018.559344113	238.220.y
0135.2.2.4562	1.2305019941572615	0.1529185730151958	1.3834205671724573	0.44360474534253247	0.4349827776655566	0.45222671301950834	4562225.346453488	238.220.x
0135.2.2.4650	1.9753198793016473	0.23589543698478183	2.211215316286429	0.44107613404792095	0.4323886920054439	0.449763576090398	4650421.147234738	209.220.x
0135.2.2.4734	2.0266614796337206	0.20150987659809774	2.2281713562318184	0.44273345276989257	0.4340660990494314	0.45140080649035375	4733276.371844113	209.220.y
0135.2.2.4812	1.9164578999326047	0.23256663626837284	2.1490245362009777	0.44117079199381937	0.43247845256167494	0.44986313142596374	4811401.371844113	224.220.y
0135.2.2.4898	1.9916929243689108	0.23533905686456402	2.2270319812334747	0.4407228321850979	0.43201826303629787	0.44942740133389797	4897308.354265988	224.220.x
0135.2.2.5064	1.9122017113099048	0.14854992530373268	2.0607516366136376	0.44027994318829056	0.43155347366735697	0.4490064127092242	5063705.44899255	191.220.y
0135.2.2.5146	1.9702713315489704	0.21311005336775957	2.18338138491673	0.44151516548610825	0.43285967788357976	0.4501706530886368	5146331.791765988	223.220.y
0135.2.2.5238	1.9503074497183637	0.19825195853173372	2.1485594082500974	0.4412053279535685	0.43248140160304516	0.44992925430409175	5238494.877703488	223.220.x
0135.2.3.1736	1.2367303594664465	0.29501614177510144	1.5317465012415479	0.4405862743024871	0.43192193529563205	0.4492506133093421	1736068.7302425504	163.90.y
0135.2.3.1762	1.3935311913951924	0.31519839152209367	1.7087295829172862	0.4385642484007386	0.42985520023517765	0.4472732965662995	1762847.9050472379	163.90.x
0135.2.3.1812	1.3453238365231304	0.3173380452917391	1.6626618818148695	0.4349218401488711	0.42623622155865526	0.4436074587390869	1811599.7361019254	137.90.x
0135.2.3.1832	1.6066218074528609	0.3469148329151239	1.9535366403679848	0.435194872255955	0.4264276195716761	0.44396212494023396	1832046.5134456754	137.90.y
0135.2.3.1928	1.258650858563036	0.33270967417283615	1.5913605327358722	0.4375362953467693	0.4288630166204932	0.44620957407304546	1928100.5905941129	161.90.x
0135.2.3.1948	-0.018376216815988	1.918628850164344	1.900252633348356	0.5204567232292874	0.5207034374693364	0.5202100089892383	1948394.7800472379	161.90.y
0135.2.3.1994	1.2946808600464852	0.33146339431738364	1.626144254363869	0.43655966263447665	0.42783337673879984	0.4452859485301535	1993103.0320003629	141.90.y
0135.2.3.2032	-0.012233975906519312	1.908633217765798	1.8963992418592788	0.5204567232292874	0.5207034374693364	0.5202100089892383	2031478.8864925504	141.90.x
0135.2.3.2054	1.4558812949705753	0.38322492797872626	1.8391062229493016	0.43686928850943185	0.4281195619167484	0.44561901510211527	2054519.6579769254	177.90.x
0135.2.3.2104	1.4196463760265647	0.37024793910056136	1.789894315127126	0.4352959208563295	0.4264919166405032	0.4440999250721558	2104110.7224300504	177.90.y
0135.2.3.2130	1.3749565451482735	0.35634290496120324	1.7312994501094767	0.43677604334472264	0.4281195619167484	0.44543252477269685	2130737.309344113	160.90.y
0135.2.3.2156	1.523530040086016	0.38260945933580437	1.9061394994218201	0.4358738860045523	0.42713826118041	0.4446095108286946	2156066.899187863	160.90.x
0135.2.3.2204	1.5947477420931793	0.4178063676688911	2.0125541097620703	0.4349890739025388	0.42627466057384095	0.4437034872312367	2203903.2028988004	139.90.x
0135.2.3.2294	1.422722593085375	0.39137572308716345	1.8140983161725386	0.4392241827930342	0.43055649509851435	0.447891870487554	2293319.7068050504	162.90.y
0135.2.3.2314	1.9620409588867522	0.3792050363945218	2.341245995281274	0.43506062010041013	0.4262641743947621	0.44385706580605816	2314758.305437863	162.90.x
0135.2.3.2366	1.5561304936640799	0.4422381451808618	1.9983686388449418	0.4384274517303608	0.4297020132872736	0.44715289017344795	2365036.0153988004	180.90.y
0135.2.3.2400	1.5616269482375644	0.4489482169694007	2.010575165206965	0.43809402033649236	0.4293183778309005	0.4468696628420843	2400665.287859738	180.90.x
0135.2.3.2422	1.7975557994161249	0.497090406092973	2.294646205509098	0.4372111869525349	0.42850574496933785	0.445916628935732	2422637.944109738	159.90.y
0135.2.3.2512	-0.004855105259054859	1.0853494067338143	1.0804943014747594	0.5204567232292874	0.5207034374693364	0.5202100089892383	2511749.272234738	lc_resistor
0135.2.3.2580	1.3895726427206023	0.385922762497063	1.7754954052176652	0.43863522201195854	0.4299278955989507	0.44734254842496635	2580108.647234738	141.150.y
0135.2.3.2610	1.5602195808842454	0.35478471988599924	1.9150043007702446	0.43929261662578367	0.43064184052269816	0.44794339272886924	2609252.934344113	141.150.x
0135.2.3.2648	1.7165887247980232	0.42319641185767726	2.1397851366557004	0.4362001428495671	0.42746812545134993	0.4449321602477843	2648315.434344113	137.150.x
0135.2.3.2704	1.462917025179821	0.3441924710876395	1.8071094962674603	0.43856705990408873	0.4298569210994927	0.44727719870868476	2703323.3689144254	137.150.y
0135.2.3.2798	1.539743756433868	0.3857727735493652	1.9255165299832333	0.4398604336725579	0.43118186033595407	0.44853900700916177	2797317.5095394254	162.150.x
0135.2.3.2850	1.314263625779541	0.3240204504192747	1.6382840761988158	0.43459915254719317	0.42582737593476594	0.44337092915962045	2849273.686297238	160.150.x
0135.2.3.2868	1.4871277016315614	0.37951808634745526	1.8666457879790166	0.43905853000539863	0.4303433937967096	0.44777366621408765	2868881.2302425504	160.150.y
0135.2.3.2934	1.4498468089133962	0.36954478435757543	1.8193915932709717	0.43971410629391416	0.4309999071892534	0.44842830539857487	2933883.6716488004	159.150.y
0135.2.3.2962	1.7807699853968382	0.4601858332182762	2.2409558186151144	0.4375381634078055	0.4288615420199484	0.4462147847956626	2961578.373797238	159.150.x
0135.2.3.3110	1.5626652380275154	0.3457204167626537	1.9083856547901692	0.4346895968738723	0.42597172383373544	0.44340746991400926	3110504.155047238	139.150.y
0135.2.3.3176	1.5466431419318285	0.33059534768039445	1.877238489612223	0.4392814060206691	0.43063199411148645	0.44793081792985184	3176956.1814144254	139.150.x
0135.2.3.3218	1.3439417208158366	0.26302040579313335	1.60696212660897	0.4418163865655049	0.4331299960613251	0.4505027770696848	3218688.969500363	163.150.x
0135.2.3.3270	1.6248840858583886	0.31771432367173114	1.9425984095301196	0.44191607924457954	0.43330222412293534	0.45052993436622374	3270492.5583675504	163.150.y
0135.2.3.3326	1.37366072559974	0.2803386534526968	1.6539993790524368	0.44051013862431254	0.43182350022816607	0.44919677702045907	3326339.7263363004	161.150.y
0135.2.3.3364	1.912138566037503	0.31705598238883786	2.229194548426341	0.4379023316349728	0.429160192047424	0.44664447122252154	3364257.817156613	161.150.x
0135.2.3.3408	1.38832402783581	0.2766701679663996	1.6649941958022096	0.4427694876640421	0.43410542699697885	0.4514335483311053	3407363.8962581754	180.150.x
0135.2.3.3482	1.655817723459235	0.35369268819698296	2.009510411656218	0.44096944858481923	0.4322696813602853	0.4496692158093532	3481140.141375363	180.150.y
0135.2.3.3528	1.414825947832351	0.2978774783081786	1.7127034261405296	0.4388668214023007	0.43017081533146495	0.44756282747313647	3527832.035906613	177.150.y
0135.2.3.3602	1.3709157659052043	0.2661667019257499	1.6370824678309541	0.4387774405798487	0.430060560936381	0.4474943202233164	3602676.3962581754	177.150.x
0135.2.3.3854	1.2318953621264401	0.17209295655486218	1.4039883186813022	0.4388770717111532	0.430176712608457	0.44757743081384943	3854904.1794613004	137.220.x
0135.2.3.3912	1.3144513596653202	0.18360618092451914	1.4980575405898393	0.4370095596254292	0.42821928957215505	0.44579982967870335	3911514.2868831754	137.220.y
0135.2.3.3974	1.2501746065344332	0.16387055719670404	1.4140451637311373	0.44437415540472747	0.4357724138593966	0.4529758969500583	3973312.3825863004	163.220.y
0135.2.3.4038	1.257151224241421	0.16127817560050256	1.4184293998419235	0.44374320828292657	0.4351213419974229	0.45236507456843017	4037628.178484738	163.220.x
0135.2.3.4108	1.2362877183784826	0.17995789874365528	1.4162456171221378	0.4409575600654289	0.4322696813602853	0.4496454387705725	4108810.4294613004	177.220.x
0135.2.3.4184	1.1609900211577955	0.12991133262647678	1.2909013537842722	0.44038111833676535	0.43169278329988003	0.4490694533736507	4184417.729265988	177.220.y
0135.2.3.4248	1.2932563515228486	0.15329750459387978	1.4465538561167284	0.4419382720790976	0.4333179500117647	0.45055859414643046	4248428.349383175	141.220.y
0135.2.3.4324	1.9117442328676109	0.19867852611415712	2.110422758981768	0.4390626525976775	0.43035371744288753	0.44777158775246756	4323577.885515988	141.220.x
0135.2.3.4386	1.2842354385437953	0.1615049969790565	1.4457404355228518	0.4406013235847718	0.4319809186509733	0.4492217285185702	4386749.272234738	160.220.x
0135.2.3.4468	1.2920239622075043	0.15558200611792403	1.4476059683254283	0.4411343951697445	0.4324843502391573	0.44978444010033175	4468231.205828488	160.220.y
0135.2.3.4536	1.7060676228305562	0.15842284456252947	1.8644904673930858	0.4426558398384766	0.4340082923723827	0.45130338730457054	4535827.641375363	161.220.y
0135.2.3.4622	1.244776307842423	0.12280643002759695	1.36758273787002	0.43986534450341935	0.431174977692363	0.4485557113144757	4621734.623797238	161.220.x
0135.2.3.4778	2.0692365595944193	0.16593006587077777	2.235166625465197	0.4404251635481462	0.4317308515032181	0.44911947559307436	4778137.211687863	139.220.y
0135.2.3.4862	1.8125329556231666	0.10577560833564478	1.9183085639588113	0.44363714993041825	0.4350447013052765	0.45222959855555994	4862136.845476925	162.220.y
0135.2.3.4940	1.9042002717709279	0.1015661520865204	2.005766423857448	0.44163469639810987	0.432956595180098	0.45031279761612175	4940567.021258175	162.220.x
0135.2.3.5104	1.74002254925375	0.21652698609794088	1.9565495353516908	0.4392733668635662	0.430681095418322	0.4478656383088105	5103225.712664425	159.220.y
0135.2.3.6186	1.7083087032615953	0.10435084782321348	1.812659551084809	0.44001591753570934	0.4313908795115946	0.4486409555598241	6186065.678484738	139.220.x
0135.2.4.1732	1.31428225425193	0.3683295429505417	1.6826117972024717	0.43564789218158295	0.4269533925905833	0.4443423917725826	1732788.0905941129	176.90.y
0135.2.4.1762	1.4207733596419718	0.3684363970146554	1.7892097566566272	0.4351169966294753	0.4263585567970007	0.4438754364619499	1762619.0232113004	176.90.x
0135.2.4.1810	1.3725235194465837	0.37988746229219417	1.7524109817387779	0.4359103896652411	0.42725100177769626	0.4445697775527859	1810150.1511409879	158.90.x
0135.2.4.1838	1.4966506078266075	0.3983732961876668	1.8950239040142742	0.4355632890664979	0.4268973281398747	0.444229249993121	1837310.7956722379	158.90.y
0135.2.4.1870	1.2688522721548008	0.3253590307368972	1.594211302891698	0.43686119907322163	0.4281195619167484	0.4456028362296948	1870574.9558284879	179.90.y
0135.2.4.1888	1.4827928960335612	0.35241404551384753	1.8352069415474088	0.4368085729323029	0.4281195619167484	0.4454975839478574	1887741.0935238004	179.90.x
0135.2.4.1932	1.3742577755790708	0.37851442147366715	1.752772197052738	0.4365025840490385	0.42780510966025176	0.44520005843782534	1932373.0515316129	194.90.x
0135.2.4.1952	1.6099563018892522	0.4395159268486225	2.0494722287378746	0.4357820415845176	0.4270548860656831	0.4445091971033521	1952133.1833675504	194.90.y
0135.2.4.1982	1.466881145216868	0.3633070628733579	1.8301882080902259	0.4357611629220094	0.4270278478573246	0.4444944779866942	1982879.6433284879	178.90.y
0135.2.4.2034	1.7473518360704696	0.45224755712445913	2.1995993931949287	0.4375030062529456	0.4288392477605119	0.4461667647453792	2033157.3532894254	178.90.x
0135.2.4.2108	1.391942869597562	0.3706412281038219	1.7625840977013838	0.4299968616330894	0.4213187424287194	0.4386749808374594	2108306.889422238	175.90.y
0135.2.4.2138	1.3605926465507028	0.37123701318386765	1.7318296597345704	0.4389635472659294	0.43016786569889476	0.44775922883296404	2138214.115984738	211.90.y
0135.2.4.2164	1.508619890430898	0.39204060145682945	1.9006604918877275	0.437362290013698	0.42854440987151854	0.44618017015587746	2163314.8239925504	211.90.x
0135.2.4.2238	1.6818097669095438	0.46204033335946487	2.1438501002690087	0.4368521961003046	0.4281195619167484	0.44558483028386087	2237472.5388363004	196.90.y
0135.2.4.2294	1.4733950798309894	0.4212231779032118	1.8946182577342012	0.4373069970737281	0.42852049616316396	0.44609349798429226	2293853.764422238	195.90.y
0135.2.4.2314	1.7599931496631673	0.4345343640052496	2.194527513668417	0.4380727709078833	0.4292764417354853	0.4468691000802813	2314758.305437863	195.90.x
0135.2.4.2362	1.7036553881732428	0.46510100530087584	2.1687563934741187	0.4311014479010385	0.4224351829444899	0.4397677128575871	2362518.315203488	157.90.y
0135.2.4.2434	1.6565208501866906	0.43324005204492116	2.0897609022316117	0.4350544581473178	0.42624320793698917	0.44386570835764644	2434997.563250363	193.90.y
0135.2.4.2594	1.6752745144121228	0.3837696086670606	2.0590441230791834	0.44005135641066373	0.4313908795115946	0.4487118333097328	2594833.3786800504	178.150.y
0135.2.4.2640	1.7902815968468264	0.455036470679283	2.2453180675261093	0.4370598196014023	0.4284441321545387	0.4456755070482658	2640686.039812863	158.150.x
0135.2.4.2698	1.4045726489955879	0.37759382021923116	1.782166469214819	0.4371563891457867	0.42851262886567315	0.4458001494259002	2698593.1443050504	158.150.y
0135.2.4.2732	1.6289705652641877	0.40823353491679404	2.0372041001809817	0.4389626322677139	0.4301737645993029	0.447751499936125	2731475.834734738	195.150.y
0135.2.4.2800	1.6161491120024452	0.4188675760995309	2.035016688101976	0.4407985609166074	0.4320330019098506	0.4495641199233642	2800750.737078488	195.150.x
0135.2.4.2854	1.3644895719688641	0.33877747043793577	1.7032670424068	0.44072610876405915	0.43195339051390214	0.44949882701421623	2854995.7321956754	211.150.x
0135.2.4.2882	1.4984943889918259	0.3580618620794432	1.856556251071269	0.440905006455162	0.4321567658444252	0.4496532470658988	2881469.731219113	211.150.y
0135.2.4.2928	1.4797679129553516	0.4336256127592696	1.9133935257146213	0.4393013675932501	0.4306590368416803	0.44794369834482	2928695.6833675504	193.150.y
0135.2.4.3024	1.2848717170094388	0.2543001475190072	1.539171864528446	0.4416338387778127	0.43290155366117844	0.45036612389444697	3024291.996844113	179.150.x
0135.2.4.3050	1.3991748498025343	0.2960053541052352	1.6951802039077695	0.43963376940391496	0.4309162815037955	0.4483512573040344	3050613.4079769254	179.150.y
0135.2.4.3102	1.6711686181927567	0.3945827099017102	2.065751328094467	0.44103137139583304	0.4322696813602853	0.44979306143138076	3102798.4665706754	196.150.y
0135.2.4.3168	1.665310387139081	0.35695959467533556	2.0222699818144165	0.44109215064200213	0.4323736209775883	0.4498106803064159	3168334.965594113	196.150.x
0135.2.4.3212	1.4111785190747486	0.314555301707986	1.7257338207827346	0.43908962461898826	0.4304087718527665	0.44777047738521003	3211441.0446956754	176.150.x
0135.2.4.3276	1.7134947875107485	0.36922154673119156	2.08271633424194	0.4380712432265722	0.42931051510640356	0.44683197134674085	3276290.8982113004	176.150.y
0135.2.4.3330	1.4495139536728132	0.28269634178818054	1.7322102954609937	0.4385708071840969	0.4298655222873986	0.4472760920807952	3330459.5993831754	194.150.y
0135.2.4.3366	1.7042380674146498	0.3418589004481734	2.046096967862823	0.439014285149821	0.4302710702098788	0.4477575000897631	3366699.223406613	194.150.x
0135.2.4.3540	0.013634230006548176	1.5687768446155246	1.5824110746220728	0.5204567232292874	0.5207034374693364	0.5202100089892383	3540344.242937863	175.150.y
0135.2.4.3728	1.3341309399747188	0.1769467115054815	1.5110776514802002	0.4424660467956978	0.4338304472643794	0.4511016463270161	3728561.4060238004	179.220.y
0135.2.4.3780	1.3235398816135282	0.17720054753771794	1.500740429151246	0.44226837251410955	0.43357280421906097	0.4509639408091582	3780899.0525081754	179.220.x
0135.2.4.3854	1.3111312825759411	0.22121039250554272	1.5323416750814838	0.4398123800361275	0.4311474502641861	0.4484773098080689	3853225.7126644254	158.220.x
0135.2.4.3914	0.04279612361652729	1.5568499845405184	1.5996461081570457	0.5204567232292874	0.5207034374693364	0.5202100089892383	3914337.162859738	158.220.y
